red+river+1948,FALSE,Western,133,7.3,"English, Deutsch, Italiano, Español"
the+manchurian+candidate+1962,FALSE,"Mystery, Thriller",126,7.7,English
metropia+2009,FALSE,"Animation, Drama, Science Fiction, Thriller",86,6.3,English
all+the+kings+men+2006,FALSE,"Drama, Thriller",125,5.7,English
the+grand+budapest+hotel+2014,FALSE,"Comedy, Drama",99,8,"English, Français"
triage+2009,FALSE,"Drama, Thriller, Mystery",99,6.3,"English, Pусский"
dil+se..+1998,FALSE,"Drama, Romance",163,6.7,"हिन्दी, , தமிழ்"
emil+in+lonneberga+1971,FALSE,"Comedy, Family",95,6.2,svenska
himizu+2011,FALSE,"Crime, Drama",129,7.4,日本語
in+darkness+2011,FALSE,"Drama, War",145,7.1,"Polski, Deutsch, Український, Français"
dog+soldiers+2002,FALSE,"Horror, Action, Thriller",105,6.7,English
going+hollywood+1933,FALSE,Romance,78,4,English
assisted+living+2005,FALSE,"Comedy, Drama",78,7.5,English
leprechaun+origins+2014,FALSE,Horror,90,3.8,English
prisoners+2013,FALSE,"Drama, Thriller, Crime",153,7.9,English
burnt+money+2000,FALSE,Crime,125,6.4,Español
the+conspiracy+2012,FALSE,"Horror, Thriller",85,6,English
the+grass+harp+1995,FALSE,"Comedy, Drama, Family",107,6.1,English
joint+security+area+2000,FALSE,"War, Drama, Thriller",110,7.7,"English, Deutsch, 한국어/조선말"
from+the+earth+to+the+moon+1998,FALSE,"Documentary, Drama",720,8.4,English
beverly+hills+cop+iii+1994,FALSE,"Action, Comedy, Crime",104,5.5,English
sansho+the+bailiff+1954,FALSE,Drama,124,8.7,日本語
knock+on+wood+1981,FALSE,"Comedy, Crime, Adventure",81,7.1,"Français, Italiano, Español"
evangelion+2.0+you+can+not+advance+2009,FALSE,"Animation, Science Fiction, Action, Drama",108,7.7,日本語
underworld+rise+of+the+lycans+2009,FALSE,"Fantasy, Action, Adventure, Science Fiction, Thriller",92,6.2,English
the+wonderful_+horrible+life+of+leni+riefenstahl+1993,FALSE,"Documentary, Foreign",180,7.3,Deutsch
the+lost+son+1999,FALSE,"Mystery, Thriller",102,5.8,"English, Français"
open+up+to+me+2013,FALSE,"Drama, Romance",95,6.4,suomi
limelight+1952,FALSE,"Comedy, Drama, Romance",137,8,English
ladies+they+talk+about+1933,FALSE,"Crime, Drama",69,5.8,English
fog+over+frisco+1934,FALSE,"Crime, Mystery, Thriller",68,6.5,English
precious+2009,FALSE,Drama,110,6.9,"English, Italiano"
honkytonk+man+1982,FALSE,"Western, Comedy, Drama, Music",122,5.4,English
belles+on+their+toes+1952,FALSE,Comedy,89,7.1,English
the+keeper+of+lost+causes+2013,FALSE,"Thriller, Mystery, Crime",100,7,"Dansk, svenska, العربية"
multiplicity+1996,FALSE,"Comedy, Fantasy, Science Fiction",117,5.5,English
warsaw+bridge+1989,FALSE,,85,5,Español
orphan+2009,FALSE,"Horror, Thriller, Mystery",123,6.7,"English, Eesti, Français"
seance+on+a+wet+afternoon+1964,FALSE,"Thriller, Drama, Crime",111,7,English
maradona+by+kusturica+2008,FALSE,Documentary,90,5.8,"English, Italiano, Srpski, Español"
rocky+1976,FALSE,Drama,119,7.5,English
the+last+boy+scout+1991,FALSE,"Action, Thriller",105,6.5,English
school+of+seduction+2004,FALSE,"Comedy, Romance",110,2.3,Español
rent+filmed+live+on+broadway+2008,FALSE,"Drama, Music, Romance",165,7,English
katt+williams+priceless+afterlife+2014,FALSE,"TV Movie, Comedy",58,10,English
arsenic+and+old+lace+1944,FALSE,"Comedy, Crime",118,7.4,"English, Deutsch"
sleepers+1996,FALSE,"Crime, Drama, Thriller",147,7.3,English
trails+1978,FALSE,Drama,120,6,Português
group+sex+2010,FALSE,"Comedy, Romance",92,5.5,English
velvet+goldmine+1998,FALSE,"Drama, Music",119,6.9,English
full+metal+jacket+1987,FALSE,"Drama, War",116,7.9,"English, Tiếng Việt"
catch+and+release+2006,FALSE,"Comedy, Drama, Romance",111,5.8,English
little+england+2013,FALSE,"Drama, Romance",160,6.6,ελληνικά
beware+of+pity+1946,FALSE,"Drama, Romance",98,4.5,English
heading+south+2005,FALSE,"Drama, Romance",108,5.6,"Français, English, "
spring+fever+1927,FALSE,Comedy,78,0,
arn+the+knight+templar+2007,FALSE,"Action, Adventure, Drama, Romance",139,6.4,"العربية, English, svenska"
absolutions+pipilottis+mistakes+1988,FALSE,,11,0,Deutsch
blood+of+redemption+2013,FALSE,"Drama, Action, Thriller, Crime",85,5.3,"Český, English"
alexandras+project+2003,FALSE,"Mystery, Drama, Thriller",103,5.8,English
a+prayer+for+the+dying+1987,FALSE,"Crime, Drama, Action, Thriller",107,6.1,"English, Magyar"
blaise+pascal+1972,FALSE,"Drama, Foreign",129,7.5,Italiano
prime+suspect+1991,FALSE,Crime,206,7.5,English
hybrid+2000,FALSE,,92,0,
my+fair+lady+1964,FALSE,"Drama, Family, Music, Romance",170,7.4,English
the+great+ecstasy+of+robert+carmichael+2005,FALSE,"Crime, Drama",96,5.6,English
lightning+bolt+the+power+of+salad+2002,FALSE,"Documentary, Music",71,7,English
kiss+the+bride+2007,FALSE,"Drama, Comedy, Romance",100,4.2,English
the+comdads+1983,FALSE,Comedy,92,6.2,Français
metal+a+headbangers+journey+2005,FALSE,"Documentary, Music",91,7.8,English
bennys+video+1993,FALSE,"Horror, Crime, Drama",105,7.1,"العربية, English, Français, Deutsch"
ace+of+aces+1982,FALSE,"Adventure, Comedy",100,6.7,Français
that+thing+you+do+1996,FALSE,"Comedy, Drama",108,6.8,English
malena+2000,FALSE,Drama,109,6.9,Italiano
edge+of+tomorrow+2014,FALSE,"Action, Science Fiction",113,7.6,English
planes+fire++rescue+2014,FALSE,"Animation, Comedy, Adventure, Family",83,5.8,English
sex+and+breakfast+2007,FALSE,"Comedy, Drama, Romance",81,4.9,English
heat+1995,FALSE,"Action, Crime, Drama, Thriller",170,7.7,"English, Español"
bone+1972,FALSE,Comedy,95,8.3,English
come+undone+2000,FALSE,"Romance, Drama",100,6.1,Français
the+front+page+1974,FALSE,"Romance, Drama, Comedy",105,6.9,English
the+spitfire+grill+1996,FALSE,"Comedy, Drama",117,6.8,English
white+bird+in+a+blizzard+2014,FALSE,"Thriller, Drama",91,6.1,English
cyborg+2+1993,FALSE,"Action, Adventure, Science Fiction",99,3.9,English
saving+general+yang+2013,FALSE,"Action, Adventure, History",102,6.1,普通话
across+the+wide+missouri+1951,FALSE,"Adventure, Western",78,4.9,"English, Français"
dracula+1931,FALSE,Horror,72,7.2,"English, Deutsch, Magyar"
harold+and+maude+1971,FALSE,"Comedy, Drama, Romance",91,7.7,English
not+cool+2014,FALSE,Comedy,90,3.7,English
grace+2009,FALSE,"Horror, Thriller",84,5.1,English
kronks+new+groove+2005,FALSE,"Animation, Comedy, Family",72,6,English
we+live+again+1934,FALSE,Drama,85,0,English
d.l.+hughley+reset+2012,FALSE,Comedy,58,0,English
hachi+a+dogs+tale+2009,FALSE,"Drama, Family",93,7.7,"English, 日本語"
homework+1989,FALSE,,86,5,فارسی
in+the+bedroom+2001,FALSE,"Drama, Thriller",130,6.4,", English"
zero+effect+1998,FALSE,"Comedy, Crime, Mystery, Thriller",116,6,English
prime+suspect+6+the+last+witness+2004,FALSE,"Crime, Drama, Thriller, TV Movie",195,7.2,
no+more+school+2000,FALSE,Comedy,99,5.5,Deutsch
a+marine+story+2010,FALSE,Drama,98,6.3,English
the+virgin+spring+1960,FALSE,"Crime, Drama",89,7.8,Italiano
son+of+the+white+mare+1981,FALSE,"Adventure, Animation, Fantasy",81,7.5,Magyar
lars+and+the+real+girl+2007,FALSE,"Comedy, Romance, Drama",106,7.1,"English, Español"
twice+born+2012,FALSE,"Drama, Romance, War",127,6.9,"Italiano, English, Bosanski"
heartbeat+1938,FALSE,Comedy,160,4.8,Français
the+messengers+2+the+scarecrow+2009,FALSE,Horror,94,5.1,"English, Polski"
the+gunman+2015,FALSE,"Action, Drama, Crime",115,5.5,"Español, English"
under+the+flag+of+the+rising+sun+1972,FALSE,"Drama, Foreign, History, Mystery",96,6.6,日本語
free+to+play+2014,FALSE,Documentary,75,7.1,"English, Pусский"
high+tension+2003,FALSE,"Horror, Thriller, Mystery",91,6.6,"Italiano, English, Français"
on+the+road+2012,FALSE,"Adventure, Drama",137,5.5,"English, Français"
hester+street+1975,FALSE,"Drama, Romance",90,5.6,"English, "
enter+the+void+2009,FALSE,"Fantasy, Drama",161,7.2,"English, 日本語"
m*a*s*h+1970,FALSE,"Comedy, Drama, War",116,6.9,"English, Français, 日本語, 한국어/조선말"
beyond+the+walls+2012,FALSE,"Romance, Drama",98,6.2,Français
eureka+1983,FALSE,"Drama, Action, Thriller",130,5.8,English
the+forest+for+the+trees+2004,FALSE,Drama,81,7.7,Deutsch
another+year+2010,FALSE,"Comedy, Drama",129,7,English
lets+get+those+english+girls+1976,FALSE,Comedy,90,5.8,Français
get+thrashed+2006,FALSE,"Documentary, History, Music",100,6.4,English
kicking+and+screaming+1995,FALSE,"Comedy, Drama, Romance",96,7,English
narcissus+1983,FALSE,,22,5,No Language
rat+2001,FALSE,"Drama, Fantasy, Comedy, Family",89,6,English
carlos+2010,FALSE,"Crime, Drama, Thriller, History",338,6.7,"Français, Deutsch, English, Español, العربية, Magyar, 日本語, Pусский"
the+weeping+meadow+2004,FALSE,"Romance, Drama, History",170,7.3,ελληνικά
the+order+of+myths+2008,FALSE,Documentary,97,6.5,
the+onion+field+1979,FALSE,"Crime, Drama",122,6.2,English
the+italian+job+1969,FALSE,"Action, Crime, Comedy, Thriller",99,7.1,"English, Italiano"
the+way+he+looks+2014,FALSE,"Drama, Romance",100,8.1,Português
five+broken+cameras+2011,FALSE,"War, Documentary",90,7.8,"العربية, עִבְרִית"
seize+the+day+1986,FALSE,,93,5.8,"English, Deutsch"
helter+skelter+1976,FALSE,"Crime, Drama, Thriller",184,6.6,English
the+andromeda+strain+2008,FALSE,"Romance, Science Fiction, Thriller",180,6.3,English
living+will...+2011,FALSE,Comedy,101,4.7,English
a+separation+2011,FALSE,Drama,123,7.8,فارسی
walkabout+1971,FALSE,"Adventure, Drama",95,7.4,English
lge+dor+1930,FALSE,"Romance, Comedy, Drama",63,6.7,No Language
bomber+2009,FALSE,"Drama, Comedy, Foreign",84,6,English
laurence+anyways+2012,FALSE,"Drama, Romance",168,7.7,"Français, English"
the+conversation+1974,FALSE,"Crime, Drama, Mystery",113,7.5,English
on+the+town+1949,FALSE,"Comedy, Music, Romance",98,6.9,English
christiane+f.+1981,FALSE,Drama,138,7.3,Deutsch
love+me+if+you+dare+2003,FALSE,"Drama, Comedy, Romance",93,7.4,Français
margaret+2011,FALSE,Drama,149,6.1,English
passion+of+love+1981,FALSE,Drama,117,7.1,Italiano
t-men+1947,FALSE,"Thriller, Crime",92,6.4,"English, Italiano"
neighbors+1981,FALSE,Comedy,94,5.2,English
spiderman+the+ultimate+villain+showdown+2002,FALSE,"Action, Animation, Family, Science Fiction",79,5.2,
the+ax+2005,FALSE,"Comedy, Crime, Drama",122,7,Français
donos+de+portugal+2012,FALSE,Documentary,90,0,Português
ironclad+2+battle+for+blood+2014,FALSE,"Action, Adventure",108,5.4,English
north+2009,FALSE,"Drama, Comedy, Foreign",78,6.2,", Norsk"
the+girl+cant+help+it+1956,FALSE,Comedy,99,6.5,English
swimming+pool+2003,FALSE,"Thriller, Crime",102,6.5,"English, Français"
pather+panchali+1955,FALSE,Drama,125,7.9,বাংলা
raajneeti+2010,FALSE,"Drama, Foreign, Thriller",167,6.1,हिन्दी
red+dragon+2002,FALSE,"Crime, Thriller, Horror",124,6.7,English
wolf+children+2012,FALSE,"Animation, Drama, Family, Fantasy",117,8,日本語
the+inner+circle+1991,FALSE,"Drama, War, History, Romance",137,4.9,English
birth+2004,FALSE,"Drama, Mystery, Thriller",100,5.9,English
chronicle+of+an+escape+2006,FALSE,"Crime, Foreign, Thriller",103,6.2,Español
making+the+boys+2011,FALSE,Documentary,90,0,English
a+letter+to+momo+2012,FALSE,"Comedy, Fantasy, Animation, Drama",120,7.2,日本語
duck_+you+sucker+1971,FALSE,Western,157,7.7,"Español, Italiano"
the+heiress+1949,FALSE,"Drama, Romance",115,7.7,"English, Français"
mystic+river+2003,FALSE,"Thriller, Crime, Drama, Mystery",138,7.6,English
squanto+a+warriors+tale+1994,FALSE,"Drama, Family",102,6.1,English
dumb+and+dumber+1994,FALSE,Comedy,107,6.5,English
lavventura+1960,FALSE,"Drama, Mystery",143,7.6,"Italiano, English"
femme+fatale+2002,FALSE,"Thriller, Crime, Romance",114,6.2,"English, Français, Español"
life+itself+2014,FALSE,Documentary,120,7.7,English
persona+1966,FALSE,Drama,85,8,svenska
dangerous+liaisons+2003,FALSE,"Drama, Romance",248,6.5,Français
the+john+garfield+story+2003,FALSE,Documentary,58,9.5,English
the+big+circus+1959,FALSE,Drama,109,7,English
why+we+fight+divide+and+conquer+1943,FALSE,Documentary,57,5,English
anchorman+2+the+legend+continues+2013,FALSE,Comedy,119,6,English
the+swimming+pool+1969,FALSE,"Crime, Drama",120,6.9,Français
i+like+killing+flies+2004,FALSE,Documentary,80,6.9,
midnight+man+1997,FALSE,"Action, Thriller, Drama",104,6,English
landscape+in+the+mist+1988,FALSE,Drama,127,7.6,ελληνικά
murder_+my+sweet+1944,FALSE,"Crime, Drama, Mystery, Thriller",95,7.2,English
french+fried+vacation+1978,FALSE,Comedy,105,6.6,Français
godzilla+vs.+destoroyah+1995,FALSE,"Action, Adventure, Horror, Science Fiction",103,6.5,日本語
akeelah+and+the+bee+2006,FALSE,Drama,112,6.7,English
asylum+blackout+2011,FALSE,"Horror, Thriller",85,5.7,English
mother+2009,FALSE,"Crime, Drama, Mystery, Thriller",128,7.6,한국어/조선말
vice+squad+1982,FALSE,"Action, Drama, Mystery, Thriller",97,6,English
goyokin+1969,FALSE,"Drama, Action, Foreign",124,7.2,日本語
general+della+rovere+1959,FALSE,"War, Drama",132,7.3,"Deutsch, Italiano"
mambo+italiano+2003,FALSE,"Comedy, Romance",92,5.6,"English, Français, Italiano"
howl+2010,FALSE,Drama,84,6.8,English
down+to+the+sea+in+ships+1949,FALSE,Drama,120,7.4,English
something+new+2006,FALSE,"Comedy, Drama, Romance",99,6.2,"English, Español"
safe+haven+2013,FALSE,Romance,115,6.9,"English, Português"
two+can+play+that+game+2001,FALSE,"Comedy, Romance",90,6.6,English
the+odessa+file+1974,FALSE,"Drama, Thriller",130,6.7,"English, Deutsch, Español"
triple+agent+2004,FALSE,"Action, Thriller",115,5.8,"Français, Deutsch, ελληνικά, Pусский"
zombies+of+mora+tau+1957,FALSE,"Adventure, Fantasy, Horror",70,5.8,English
mary+and+max+2009,FALSE,"Animation, Comedy, Drama",92,7.8,"English, "
cirque+du+soleil+worlds+away+2012,FALSE,"Fantasy, Family",91,6.1,English
reminiscences+of+a+journey+to+lithuania+1972,FALSE,Documentary,76,8.6,English
bustin+loose+1981,FALSE,"Adventure, Comedy",94,5.7,"English, Deutsch"
the+secret+agent+1996,FALSE,"Drama, Thriller",95,5,English
getting+any+1994,FALSE,"Comedy, Foreign",108,4.6,日本語
highlander+1986,FALSE,"Adventure, Action, Fantasy",116,6.8,English
pride+and+prejudice+1980,FALSE,Drama,265,6.8,English
the+great+war+1959,FALSE,"Drama, Comedy, War",137,7.6,"Deutsch, Italiano"
vicky+cristina+barcelona+2008,FALSE,"Drama, Romance",96,6.7,"Español, English"
dogging+a+love+story+2009,FALSE,"Drama, Comedy, Romance",108,2,English
s.w.a.t.+2003,FALSE,"Action, Thriller, Crime",117,5.8,"English, Español, Français"
it+boy+2013,FALSE,Comedy,92,6.2,"Français, English"
good-bye_+my+lady+1956,FALSE,Drama,94,7.5,English
erin+brockovich+2000,FALSE,Drama,131,7.1,"English, Français"
romance+in+a+minor+key+1943,FALSE,"Romance, Drama",98,7.3,Deutsch
grave+encounters+2011,FALSE,"Thriller, Horror",92,6.2,English
ringu+1998,FALSE,"Horror, Thriller",96,6.9,日本語
k-20+the+fiend+with+twenty+faces+2008,FALSE,"Action, Adventure, Crime",137,5.9,日本語
the+cost+of+living+2003,FALSE,Comedy,98,6.3,Français
the+testament+of+dr.+mabuse+1933,FALSE,"Crime, Drama, Horror, Thriller",122,7.5,Deutsch
street+smart+1987,FALSE,"Thriller, Crime, Drama",97,5.7,English
truly+madly+deeply+1990,FALSE,"Fantasy, Drama, Comedy, Science Fiction, Romance",106,6.6,English
another+day_+another+time+celebrating+the+music+of+inside+llewyn+davis+2013,FALSE,Documentary,101,9.3,English
searching+for+sugar+man+2012,FALSE,"Documentary, Music",85,7.9,English
live+free+or+die+hard+2007,FALSE,"Action, Thriller",128,6.4,"English, Italiano, Français"
gladiator+1992+1992,FALSE,"Action, Drama",101,5.7,English
resurrecting+the+street+walker+2009,FALSE,,80,4,
shark+tale+2004,FALSE,"Animation, Action, Comedy, Family",90,5.8,English
questioning+darwin+2014,FALSE,Documentary,56,0,
the+blue+bird+1940,FALSE,"Drama, Family, Fantasy",88,6.4,"English, Français"
sunlight+jr.+2013,FALSE,Drama,94,5.1,English
blood+and+bone+2009,FALSE,"Drama, Action, Thriller",93,6.6,
a+thousand+words+2012,FALSE,"Drama, Comedy",91,6,English
ziegfeld+follies+1945,FALSE,"Comedy, Music",110,5,English
the+philadelphia+experiment+1984,FALSE,Science Fiction,102,6.1,English
contraband+1940,FALSE,"Adventure, Romance",92,8.5,English
plot+of+fear+1976,FALSE,"Mystery, Thriller, Crime",98,6.2,"English, Italiano"
the+fbi+story+1959,FALSE,Drama,149,4.5,English
craig+ferguson+does+this+need+to+be+said+2011,FALSE,Comedy,65,7,English
ritual+2000,FALSE,Drama,128,7.5,日本語
cold+fish+2010,FALSE,"Drama, Thriller, Crime",144,6.4,日本語
nebraska+2013,FALSE,"Drama, Adventure",115,7.4,"English, Español"
without+lying+down+frances+marion+and+the+power+of+women+in+hollywood+2000,FALSE,Documentary,56,7,English
halloween+1978,FALSE,"Horror, Thriller",91,7.4,English
the+six+million+dollar+man+1973,FALSE,"Science Fiction, Adventure",90,5.8,English
diplomacy+2014,FALSE,Drama,84,7.2,"Deutsch, Français"
bent+1997,FALSE,"Drama, History, Romance",105,6.3,English
the+year+01+1973,FALSE,Comedy,90,7.6,Français
school+ties+1992,FALSE,Drama,106,6.3,English
citizen+toxie+the+toxic+avenger+iv+2001,FALSE,"Comedy, Horror",109,6.2,English
the+woman+in+the+septic+tank+2011,FALSE,Comedy,87,7.2,
coonskin+1975,FALSE,"Action, Animation, Comedy, Crime, Drama",100,6.5,Deutsch
the+african+1983,FALSE,"Comedy, Adventure",101,6.2,Français
life+1999,FALSE,"Comedy, Crime",108,6.4,English
yellowbrickroad+2010,FALSE,"Horror, Thriller",99,4.9,"English, Deutsch"
84+charing+cross+road+1987,FALSE,"Drama, Romance",100,6.8,English
enough+said+2013,FALSE,"Comedy, Drama, Romance",93,6.6,English
pilgrimage+1933,FALSE,Drama,96,5,English
rebel+without+a+cause+1955,FALSE,Drama,111,7.6,English
picture+this+2008,FALSE,Comedy,92,5.4,English
white+of+the+eye+1988,FALSE,"Horror, Thriller",110,5.7,English
the+goodbye+girl+2004,FALSE,"Comedy, Romance, TV Movie",103,4.2,English
the+incredible+burt+wonderstone+2013,FALSE,Comedy,100,5.3,English
black+hawk+down+2001,FALSE,"Action, History, War",144,7.2,"English, Somali"
the+rover+2014,FALSE,"Crime, Drama",103,6.1,"普通话, English"
sicko+2007,FALSE,Documentary,123,7.3,"English, Français, Pусский, Español"
marketa+lazarov+1967,FALSE,"Drama, History",162,8,"Deutsch, Český"
two+evil+eyes+1990,FALSE,"Horror, Thriller",120,6.1,English
black+venus+2010,FALSE,"History, Drama",159,7,"Afrikaans, Nederlands, English, Français"
the+inbetweeners+movie+2011,FALSE,Comedy,97,6.2,English
colt+comrades+1943,FALSE,"Action, Western, Adventure",67,0,English
an+all+dogs+christmas+carol+1998,FALSE,"Animation, Family, Comedy",73,5.2,English
divorce+iranian+style+1998,FALSE,Documentary,80,7.8,"English, فارسی"
playing+it+cool+2014,FALSE,"Comedy, Romance",94,5.6,English
intolerance+loves+struggle+throughout+the+ages+1916,FALSE,Drama,197,7.4,No Language
tucker+the+man+and+his+dream+1988,FALSE,Drama,110,6.5,English
a+simple+plan+1998,FALSE,"Drama, Crime, Thriller",121,6.9,English
glengarry+glen+ross+1992,FALSE,"Crime, Drama, Mystery",100,7.5,English
ferris+buellers+day+off+1986,FALSE,Comedy,103,7.5,English
i+am+curious+yellow+1967,FALSE,Drama,121,4.7,svenska
inside+man+2006,FALSE,"Crime, Drama, Thriller",129,7.3,"English, shqip"
klute+1971,FALSE,Mystery,114,6.5,English
mr.+vampire+1985,FALSE,"Action, Comedy, Horror",96,5.8,广州话 / 廣州話
the+private+affairs+of+bel+ami+1947,FALSE,Drama,112,6.8,English
hair+1979,FALSE,"Drama, Comedy, History, Music",121,7.3,English
the+yellow+handkerchief+2008,FALSE,"Drama, Romance",102,6.4,English
mermaid+chronicles+part+1+she+creature+2001,FALSE,Horror,91,5.8,English
blind+horizon+2003,FALSE,"Drama, Thriller",99,5.9,English
hangar+18+1980,FALSE,"Action, Science Fiction, Thriller",97,5.1,English
army+of+shadows+1969,FALSE,"War, Drama",145,7.8,"English, Français, Deutsch"
the+big+parade+1925,FALSE,"Drama, Romance, War",151,7,
emr+2004,FALSE,"Thriller, Foreign",86,5,English
paper+man+2009,FALSE,"Comedy, Drama",110,6,Français
thriller+a+cruel+picture+1973,FALSE,"Horror, Thriller",104,6.5,svenska
rush+beyond+the+lighted+stage+2010,FALSE,"Documentary, Music",107,8.2,English
the+man+who+would+be+king+1975,FALSE,"Adventure, Drama",129,7.6,English
dreamgirls+2006,FALSE,Drama,134,6.6,English
jeepers+creepers+2001,FALSE,"Horror, Thriller",90,6.1,English
the+importance+of+being+earnest+1952,FALSE,"Romance, Comedy, Drama",95,7.4,English
the+pride+of+the+yankees+1942,FALSE,"Drama, Family",128,7.1,English
antisocial+2013,FALSE,"Horror, Thriller",90,4.6,English
please+give+2010,FALSE,"Comedy, Drama",90,6,English
summer+house+2013,FALSE,Drama,83,3,"svenska, English"
american+pie+2+2001,FALSE,"Comedy, Romance",108,6,English
feast+2005,FALSE,"Action, Comedy, Horror",95,6.1,English
buck+2011,FALSE,Documentary,89,7.7,English
public+enemies+2009,FALSE,"History, Crime, Drama",140,6.5,English
surfs+up+2007,FALSE,"Animation, Comedy, Family",85,5.9,English
champagne+for+caesar+1950,FALSE,Comedy,99,6.8,English
the+descent+2005,FALSE,"Adventure, Horror",99,6.9,English
soap+and+water+1983,FALSE,Comedy,109,6.7,
sex+the+annabel+chong+story+1999,FALSE,Documentary,86,5.3,English
freedom+song+2000,FALSE,Drama,112,0,English
friendly+persuasion+1956,FALSE,"Drama, War, Western",137,6.1,English
blood+and+roses+1960,FALSE,"Horror, Romance",87,6.4,Français
the+keep+1983,FALSE,Horror,96,5.9,English
and+starring+pancho+villa+as+himself+2003,FALSE,"Drama, History, War, Western",112,5.2,"English, Español"
the+return+of+the+living+dead+1985,FALSE,"Comedy, Horror",91,7.3,English
batch+81+1982,FALSE,"Drama, Thriller",100,4.2,
the+postman+1994,FALSE,"Comedy, Drama, Romance",108,7.6,"Italiano, Español"
the+right+stuff+1983,FALSE,"Drama, History",193,7.4,"English, Pусский"
miracle+in+cell+no.+7+2013,FALSE,"Drama, Comedy",127,8,한국어/조선말
the+d+train+2015,FALSE,"Drama, Comedy",101,4.5,English
ruby++quentin+2003,FALSE,"Comedy, Crime",85,6.7,Français
employees+entrance+1933,FALSE,"Drama, Romance",75,5.5,English
i+love+you+again+1940,FALSE,"Comedy, Drama, Romance",99,6.8,English
dragon+ball+gt+a+heros+legacy+1997,FALSE,"Animation, Family, Fantasy",45,6.2,"Català, 日本語"
saint+laurent+2014,FALSE,Drama,150,6,Français
bad+medicine+1985,FALSE,Comedy,98,4.5,English
under+the+bombs+2007,FALSE,"Romance, Drama, History",98,7,"العربية, English, Français"
lamour+fou+2010,FALSE,Documentary,98,6.8,Français
trouble+the+water+2008,FALSE,Documentary,93,6.4,English
the+late+george+apley+1947,FALSE,Comedy,93,6.5,English
day+watch+2006,FALSE,"Fantasy, Horror",132,6.2,Pусский
angels+of+the+universe+2000,FALSE,Drama,100,6.9,Íslenska
timecrimes+2007,FALSE,"Science Fiction, Thriller",92,7,Español
jay+and+silent+bob+strike+back+2001,FALSE,Comedy,104,6.4,English
down+twisted+1987,FALSE,"Action, Crime, Drama",88,1,English
a+world+apart+1988,FALSE,"Drama, Foreign",113,5.4,English
the+secret+of+moonacre+2008,FALSE,"Adventure, Fantasy, Drama, Science Fiction, Romance, Family",103,6.2,English
tulpan+2009,FALSE,"Drama, Comedy, Romance",100,5.6,"қазақ, Pусский"
family+viewing+1987,FALSE,Drama,86,5.7,English
shades+of+ray+2008,FALSE,"Comedy, Romance",87,6.5,English
stuck+in+love+2012,FALSE,"Drama, Comedy",97,7.3,English
the+cat+and+the+canary+1927,FALSE,"Drama, Horror, Comedy, Thriller, Mystery",82,7,
together+again+1944,FALSE,"Comedy, Romance",93,6.5,English
the+expert+1995,FALSE,,92,5.7,
wing+chun+1994,FALSE,"Romance, Action, Comedy",93,6.7,广州话 / 廣州話
one+mile+away+2013,FALSE,Documentary,90,5,
a+midsummer+nights+dream+1935,FALSE,"Fantasy, Comedy, Science Fiction, Romance",143,5.2,English
a+cinderella+story+2004,FALSE,Comedy,95,6.1,"Český, English, Deutsch"
the+departed+2006,FALSE,"Drama, Thriller, Crime",151,7.9,"English, 广州话 / 廣州話"
species+ii+1998,FALSE,"Science Fiction, Action, Horror",93,4.5,English
supermarket+woman+1996,FALSE,Comedy,127,5.7,日本語
four+brothers+2005,FALSE,"Action, Crime",109,6.7,"Español, English"
boyz+n+the+hood+1991,FALSE,"Crime, Drama",112,7.4,English
the+long+weekend+2005,FALSE,"Comedy, Romance",85,5.8,English
smooth+talk+1985,FALSE,"Drama, Romance",92,5.6,English
the+incredible+melting+man+1977,FALSE,"Horror, Science Fiction",84,4.3,English
dont+look+now+were+being+shot+at+1966,FALSE,"Comedy, War",132,7.8,"Deutsch, Français, English"
napoleon+1927,FALSE,"Drama, History",332,7.9,
chicago+2002,FALSE,"Action, Comedy, Crime, Drama, Music",113,6.9,"Magyar, English"
ruthless+people+1986,FALSE,Comedy,93,6.7,English
american+movie+1999,FALSE,Documentary,107,7.7,English
remarkable+power+2008,FALSE,Comedy,91,5,English
tie+xi+qu+west+of+the+tracks+2002,FALSE,Documentary,551,9,普通话
deathtrap+1982,FALSE,"Comedy, Crime, Drama, Mystery, Romance, Thriller",116,6.7,English
the+pirates+in+an+adventure+with+scientists+2012,FALSE,"Animation, Adventure, Family, Comedy",88,6.4,English
jack+and+the+beanstalk+1952,FALSE,"Comedy, Family, Fantasy",70,6,English
chinese+puzzle+2013,FALSE,"Comedy, Drama, Romance",117,6.4,"Français, English, Español, 广州话 / 廣州話, "
the+sons+room+2001,FALSE,Drama,99,6.3,"Italiano, Latin"
aziz+ansari+intimate+moments+for+a+sensual+evening+2010,FALSE,Comedy,56,6.9,English
help+me_+eros+2007,FALSE,"Drama, Foreign",103,5.1,普通话
the+white+diamond+2004,FALSE,"Documentary, Foreign",90,6.5,"English, Deutsch"
pay+or+die+1960,FALSE,Crime,111,6.8,English
i+spit+on+your+grave+2+2013,FALSE,"Thriller, Horror, Crime",106,5.9,"български език, English"
killjoy+goes+to+hell+2012,FALSE,Horror,90,5.7,
the+end+of+love+2013,FALSE,Drama,89,5.8,English
everyday+sunshine++the+story+of+fishbone+2011,FALSE,"Documentary, Music",107,8,English
who+saw+him+die+1968,FALSE,Drama,110,7.3,svenska
the+express+2008,FALSE,Drama,130,7.1,English
